user_id,msisdn,risk_score,high_risk
LtMHCc8fFGXMnpsrPHp/Bg==,+bmsb5e+od8xpPqLACxnZw==,0.35,1
bjyvCRNuQiBmBcUZiWG3GQ==,X+EEGilDmtuqy+P9tCPiAg==,0.26,0
PPdG+1BWH+2qo50YJuP1vg==,mrP9yE6P/eYigZKpXcxq+Q==,0.35,1
GhvnfjS5A4Z8ZIKYg0lJZA==,4ryDuquhUm5phlLxuxtKdw==,0.35,1
tLLtBPrrMFh042g6jueeMQ==,TB8Tba81C9sPnRFjferkDw==,0.405,1
psFkqgKcPR7uOyvrDHy2sw==,XAs5bxiY7WxbKO7QKNstOA==,0.305,1
tkHW+P4j7N9NzYbxczDvug==,LN8RK0fDQIa8RIMXAg1KuQ==,0.305,1
PkJ8DHJM0SDZ2aDGob3lOg==,CwYhtbCkzeHsxDX6aC2c9w==,0.305,1
+4kphCumV+u38xKiGd0D0g==,ICoDo/oNRNJ2LK5/wyjhOg==,0.305,1
85Iyo1P/pI35fr+5P4wqqA==,Hw2K1q3FA2RfXQDY+vSkpQ==,0.305,1
SGo0PnrBtFUzlTOIg6vGgg==,SGeMBQ18g4Izj+nI1+8N/Q==,0.26,0
7l/u6zo9cE8keiQehe8rXQ==,Ch0COXKoPn0E03wn71Eqhw==,0.26,0
BfHCGWi9MMeVR+5wP5/+8Q==,URej/A1Kwe4JUjTUrzmlPA==,0.305,1
g+ADEI0rOBYeVEAebT9u1w==,1K3kG9MlsJlwL893e17p4g==,0.35,1
cXoDpalF2T3sQKQHCslekQ==,Fu8yhmww4q11KexsfQt+vA==,0.305,1
dZ2ucbQ+kjJ49Ke7ceRHtA==,SVJvww43xC3+aPXVlwNzhQ==,0.305,1
6+NElhnKwc+/5MLfn7M1ww==,+VdtKLH0nWigBxgqNykTVQ==,0.35,1
ZpSmQUdbaf3FJnsN/gW5ew==,chLV9JjuMzqfqwXe8VY6MQ==,0.305,1
2zfAUwvboqH9VQT+wW9UBw==,DsQ6jj0lhaFB7ropvGJX2A==,0.305,1
Y+VNQTMdU5Ayik+uUomA2w==,JqqctLQ3gHeqh2E7NkIGyA==,0.305,1
3RNyEhcE3z3JrdhuxEm5Fw==,dVsnH3RU+uFdqqp3ekzfqQ==,0.305,1
UfCX42xUgML/HjO57DLiKg==,ZI9ef8KHELL/bM/jfrjdyA==,0.305,1
SL0UEpzRFS0utGuWiRrquw==,Hs9ZunXs3rIXe4Yk92Sodw==,0.305,1
XFf81iijsq0I+shneOSg1g==,PxSo9egXjoXn8uGqJx87tA==,0.305,1
14S6BhWs0uziABQta2IvUQ==,UPsktAKdmq14X/sgBXF09Q==,0.305,1
17upoeH9KPDjpqPv8z8OIA==,xmu0j3pFpfi4yKNHt89BCg==,0.26,0
hDw+xgFjBC5PjLo1fJgqcw==,NMzlhB7ktZ5eySocMsSKqw==,0.26,0
NA2YYmT5V1PVMDvRKuCyAg==,Vy7A4EvbVkS9hhBScSbVfA==,0.26,0
RyUSejgWH16US4+ZTQW3jw==,TKaVAuXNNbF6Z4LVNDkzww==,0.305,1
IxicXAh8oDQXlGTXqRssSw==,2qHC8qw+LFV/fK7Szf9kbg==,0.305,1
hHYOK9t31nSff92BNrLnfw==,dBz8dqje/voE948Wrclj+w==,0.35,1
du3q1xi5zzYN8YM3iebLjg==,i7VkV5qeJ96jWWBkXR6Tpw==,0.305,1
5rHHzY2qeTDgWdmxHKoRrw==,oouGaotabQsh8+b2BV+8Bw==,0.305,1
qSQ93uV/7QHTZ6B+eEGGLw==,pKlmB74xTHDBtGCsmsqkBQ==,0.305,1
2m+La55IwyOkZAN3+BCpdg==,O8y6Knko+MxtsxuqG7f6gg==,0.26,0
9BGi5g0YqHST5ss3mFPoQA==,8AHSctMZV6l7qNGzFXN6KQ==,0.26,0
/FuT2FsqCYQuokb/WuE7+A==,ymOeeqMsZQVhA832BN8eOA==,0.26,0
nHMUO5laZFJCV60/mtjjtA==,GVfiEgGSGurZenogogoGQg==,0.305,1
hXHB4jC4lco7FJd4dH5gcA==,AgLx4Bb4S8iRBQsH+JceKQ==,0.305,1
CzS09kW/1UqvyWf3+8dOHw==,U4GUov/upPikRUTxEfbrEA==,0.305,1
GB3SIkh6cTHFmyugEEr1tw==,xbHA0gALuK4Fe/3Y+Gx45w==,0.305,1
RMGA7lTNvtejrZEGt9P8HA==,aXe+5711dFRhPN/8gf383g==,0.305,1
sk7Lyc6oulqWiDtxQo6mkA==,+pW4iPPsIw/Q1HKmSbreOw==,0.305,1
NpfBC6QmhGCH1MSsHQfP6A==,PAojdUDmJvUjZLCXkYKnLg==,0.305,1
nWwz7lzoe2dmrNULi8N4sA==,DvD26+iIELzWiDhakVnvxQ==,0.26,0
OjxKC6lptnr1WZDK+j+oCg==,aKMn4iXUPkreuCl4ZPxi9Q==,0.26,0
6CdixGcpQKSQpN/kF2a8mA==,79pg9w7SYzTACcRR5NcZmA==,0.305,1
s6VFQUdtMysKPnF77jHNMQ==,ucLa64voAiAUFArjBDcUhg==,0.26,0
/hckUFoA+AAz4YSvmQOb5w==,3GzJ0QypjX3ytsV1ABTMvw==,0.305,1
2aeuIKNYZBuW/qZUTgGzKA==,nZj8QjLweetL0JgdeUuebQ==,0.305,1
gfHo/fTS9NbU8zPZdKkxAA==,e66NRigF335sm5xWJsjsMg==,0.26,0
NZFGWbbVIZSzUI+6gRT2cg==,l2BePwgMaG8yxk0CkLrTEg==,0.305,1
KjSA1j6h5ctHO4KuB6Qdaw==,wImylFFOZw8eY/juWg7fGg==,0.35,1
+hE7YHDZ6ngjK3Zv9Toa1Q==,F+vTrIVRX/UNrmj1As+uBg==,0.305,1
ZkAcCdyk/kUc5n24GcKWMw==,4+sdkxTsJ2JEHj4VprqWJw==,0.35,1
L6tjVJsZjZfpLiGEcZfASw==,BmAOcuaF7M/sfRrIh43Vwg==,0.26,0
3hT81GKGULMKFBPbBaVYBQ==,hS66hR+5V2qyw/D3KkFuSQ==,0.305,1
5Q5hKwk9fin5fVdOGgnaVw==,ZAtCw//45cxc+I4C5/CQnQ==,0.305,1
2Ptcct9G3t91Mxsgwy9iXQ==,wvhBCoxF/OpI8xpX+WQntA==,0.305,1
G2E8DLNzMS0xsAMdkmaOPQ==,X13oaEycGLSmeDT0mYoAFg==,0.305,1
0PgMBhtOTIEK3gCoS6/UVQ==,Kw0MUOdPCm0v6RSoI38EPg==,0.305,1
pdFwk1raoGW5kPJ9phpSJQ==,Xf0c+RPFDGeo4yY4tmHWCQ==,0.305,1
ZoCPOoxX2UZjacZsj9UaKg==,YGToymrV+w45gRA/Mk5LSg==,0.35,1
LOIjlAS6UDUEsmGEP/2wiQ==,LMEXNepAf64wlvS+bnjN8w==,0.305,1
8BKZVwB1m7U3AZVWmADrSg==,fxXmOAuu3FDrTKwjQyy7JQ==,0.305,1
NHdIbSmwyHCWH2KmUpm72g==,zHXTa25CmKlX6shUidOt+A==,0.305,1
Q6y/7zUZ9upBUxJKpLMyDw==,pATpbk+ur1KAdIOlj/+3Jw==,0.305,1
WiLaZ0vnh2KQhxPMAG0gIg==,/1E1ObeNdfe3LJaPjTINdw==,0.305,1
ffKPOtB2ZuKgHMFmP5zTrQ==,LC7gnC7Uhb1LGif97RUjcA==,0.305,1
bV1/zM02kqr69x96TdWOLA==,UdcggWxSodUO9J3EaAsrTg==,0.405,1
nQFX8H1gN3GDrkokZx034A==,e0VZuaLRhMnVUzs7XbaG0g==,0.26,0
2CDHTUv0A51ii6TJ0BwoFg==,pw2sAHb6sbbICWkti1ceDA==,0.305,1
umpszEsYSQ/ch6lZkLuo9Q==,JVA356O89bj10SxZSY79MQ==,0.305,1
E8GIHkAnIUcmQ1zmuRM1UA==,A/ac7T2ornXPuRsJUB7eXg==,0.305,1
M7/J0yZUy5nBpQT+mYiIBw==,5qvRB9Zh2uRhZLwsgkoxRw==,0.305,1
qyKJVL0pm7BxO2UpUnsc0w==,REQ1MNQ6gc3EUV/mJLivDw==,0.305,1
gTuMMnXDOSmvdJQ3DSenRg==,HdYIuuGCkVpNcEKG6L+EFg==,0.35,1
598D7DlEmVNltZgLNh0/bg==,K6dmThyA748JBmnuLsemmA==,0.26,0
2Z9UQsbyVHyHGU6e+n2g8g==,1QD5m8pSRmUM+hlmww0y2w==,0.26,0
o5anjONsd2ahPmjge88ZeA==,A83GtC7jKzKg+V7eOiIaYA==,0.305,1
3tU9nc2d1rig6h10yE9AXg==,r/TI1g5g6MF0pUMWomuAOQ==,0.305,1
y/4RgyhM5flovs1fNS+tHQ==,fM9IqhVdVg2aE1pEG0KAmw==,0.26,0
FGW0gwL3hqNE+eHI1WHcrg==,nh4kHkWb+pJePj9kH6Wmag==,0.35,1
cJoXDVpguqw4d9fazogTvQ==,f9i7ILBiJDqQCVnsMG762Q==,0.305,1
j1hU7QMEigfz6aAoMTaIOw==,4lhWA1vXLJMHHPGdJ43dCQ==,0.305,1
A1ZVecIMXsDEJKr+or5xLw==,Y43UZfKETVplztpThGMzFg==,0.305,1
VT0yTMjUR+fzQgfcpEgvIQ==,R+A/0Jn779K0KmfYKlITGg==,0.305,1
3NbyU6tiQvU/FJa28geYJQ==,A8RClsMpNBddDx4qVWn3BA==,0.305,1
Tm4/yiN8xBSh9gbb75JM6g==,yCI6KgdeUvHUVym/bNyZOg==,0.305,1
G8N03AcaSsl2QreABorAXg==,doGchKgP5xtfKBNuwmM7LA==,0.305,1
EotwwmOmnFdpI8KTWvo0Pw==,8GUBIikea4hpt0oksANy4Q==,0.305,1
uZBiokWVdY3+Wr5wiOfXVg==,vHFLrkkRNb//BvL0f07POQ==,0.26,0
Ir0uoymVImEAUbC+t9nX3Q==,AymJTuGAx8tNlT0eYamv+A==,0.305,1
j3T04qj3Naxn+t8+oUU+ZA==,3f3skDVX+kTMwMjz7TcLWw==,0.305,1
ha050OHcET0/jR39P9veQw==,2WCxVBQcofcgHplB0dfW4g==,0.35,1
/seQ8vDJ4PFCg5xeyF7MZw==,mhXL8gjMXxVefWOl2tHXFA==,0.305,1
5ZURzTybaB2r6Fcmsuuzfg==,Bumhn2gHLzpGqJ5SlFzS8A==,0.35,1
4rsfSEJI63m3FTPAQyCmyQ==,X6rjkNZTvtI4MIeS+YQ9vg==,0.26,0
Neefq6ad1k+5Jp8wSewACw==,i67NmIr1EUW6YeNWIKHmTw==,0.26,0
C4lW6+aMSc+WtqEmbwVISg==,G2wIHuLjnVWMexntCkYOIA==,0.26,0
gV8N/LZaR2rhd75+YNguvg==,+nYjCWWcyDPct0M0swa1Pw==,0.305,1
uyLbhSUrA3bhrxNGPjCI3A==,MbXc8btrQ8HEZJlardDXTg==,0.305,1
1G/Q0m/gbL68NaiOpkwi2Q==,CPlqaDILi0M3oTGOdbSjrw==,0.305,1
lk0RGCHklVAak3aaaJ0fjA==,eJf74B6JJKjknB4CGLdz3g==,0.305,1
of3cA39pmeWqXWcxr4rsUg==,7LCx2H74tT6r9ePYhq+cNw==,0.305,1
ufirDIOx5S+oVVcS9oi8nQ==,czZyM/hdZk4oNLPFVmntwQ==,0.26,0
PBA4X9NiStQVTc0PX581lQ==,3XTS05t8p3ld/2JBXqNTsg==,0.305,1
xZ6p3V+gFIoEqLUxoEOEyw==,0cwASeG7TV8xufhOqfOJ0A==,0.305,1
CMc8IalQu7gicAaJv6sSRQ==,KQZ5l1/PV5WqGi8da2/5aw==,0.305,1
fM982Fn3dd2KkXZUyF2YZg==,SqaVVW+zXdE7oga5MucVFg==,0.305,1
2PVj7CMMkHPF/KMk8RzSSg==,j7W+RG5tPB4xdnEq+V7x4w==,0.26,0
7yI7Hm5TeMXHBrKwmgJpWQ==,tIEl6Aft9oJ43L/OEGoIFA==,0.305,1
/u2iM5mE7h4bvYWzmeDu9w==,XiXFZHhav9rnndmIn1eV6g==,0.305,1
Y/LDPgP9C5Lbpt/S/tBgJA==,qEEnheWIfIHGp6VmtmmWTA==,0.305,1
S9KtZ8A8v1uwKmC3RY56tA==,7LSH8hCXie37JUUgYGurGQ==,0.305,1
qauqzWZwDnnLaBs82VZQ9Q==,vCYvrx+AYn3jPp8nTz1J4A==,0.35,1
7kVLh/4dzXxJPdmFLISoeg==,VIfpiRzR3Ld0/u3gukXeJg==,0.405,1
dv5lg2IrURIVrGGalI/IsA==,9KkD0E0Thl3Si6YqGPiNZg==,0.305,1
J82+zbtjRS2Q5rW25K3mkQ==,Hv9Hos4OeARBWVJhAtosow==,0.26,0
p5Mk+u1ADBMJ9/iNS3pc6g==,skSp7U40Ou5fYXgLi6W28Q==,0.305,1
d2f9GKcAzDh0oe6nmVHctA==,myrvflaEXaE5aM7mbLXrcg==,0.26,0
KdVzn4wuEv6hiOAQKNKh1w==,VOe304e3ozVQ2eojOzh6zA==,0.35,1
yfZCCNB+LyypGsXaeSBE1A==,F63wzDcOIfIti+pSaOQhWg==,0.35,1
qRMyiq/ol3VRhJtcmWzhiA==,vY1IMic4g+lHbNAOMfQOwQ==,0.305,1
0C/G1Jlc6/YSOxwT0hppyQ==,9FZiZ6qCehqZWKznn877kA==,0.305,1
amzh7Jq3E7L6CNdo0muV4A==,kVqX77Im+iLo26MJumJMYg==,0.305,1
9AsJ13/EnQkDUlu6Jdgt/Q==,vOATvRFNCgyrzIOBKEVq/A==,0.305,1
OC5YnPdgItODTKIUk+ZCAw==,KCG9PJqBikpXQe9zosseWA==,0.305,1
EzUc5wv2cTLgcdJF8VscCw==,Bf5EbbD0itDT1gjAwWcF4Q==,0.305,1
gDahSG1M9SOc0FKRmI0T/Q==,EKgqYrvyEan2jEAjNJIMQA==,0.35,1
OOIla5QJ/to8JUE5qh3uBg==,RnBvsA6KxsiW2ePLa2Xrig==,0.305,1
v0dyHe2XJkG1UPghvX3s7Q==,PHJ19gb7E74JtsjB+65TrA==,0.305,1
A2CvXJnD9LZQACdItO2tcg==,TvbP95lWJSuC52n0ZADsqQ==,0.305,1
Y7Du9TqWe1fYys2k44Frlw==,s1gF3EGMTX7rB2e3p0vWZg==,0.35,1
O6gSQZaUenBs9asfbGlSqQ==,BgKYtcaJ0w6PQR5L6ieVcQ==,0.405,1
NYFIeC6waCSAKlg3ofwtiA==,WYzCk4pdWWCcFaTCIqGRRQ==,0.305,1
28EaYyNrO0mCaPoNW9R2Zg==,wC3jqTYE1I6ijCTApR/0xw==,0.305,1
PjMq8FbytQ6D1hOqkO42GQ==,GMKuTGgbzNLm1GrhJ8qs/w==,0.305,1
MR/B5SGV6OjzcO4MBhY7Rg==,YikOHNN8gHJZISiMDEMFfg==,0.305,1
n0JsWhmnVgIPrL2pQ13vEw==,su9hV39yUJXo2BEw88Lsiw==,0.305,1
ClV9XMX3oIqrepQsE9N5+g==,EIG4cMyGwVuWoziZasWEdA==,0.305,1
tFO18GDroK8Cb2jN5qsuMw==,VJY+FgHIHvP9ewd3xtw/aw==,0.305,1
/temY4pplGwFhu2sj5ieeg==,yxYp9rv2Pwl23A8UudYy/w==,0.305,1
Atm+6JO82InEsRE/yEfEcw==,HN55WKovUILMPylPyUcSdQ==,0.305,1
Kbh0WX4D8gGCivn7FOTDJg==,wsixN4yISiF8pZKG1ZuxXA==,0.26,0
5IopQul2WT99rTOcybikQg==,Vy5vThQs9keaNriPRXj5LQ==,0.26,0
KMKTOptpGCJt2qG5xxsqTQ==,K7Q4EQsT9YzqGnx2XKQllQ==,0.35,1
KXWtT42VlmA9x4eo5iCpHw==,NzkSIjFzuBxBRiOhDLbsWw==,0.305,1
Hip2XmTybDwY1x2nrwh3tA==,kzmjGFRNUb8TQdqAL9r7Og==,0.26,0
KWNFz4fCj3pn9ivM3JeAsw==,07dDptrvEtGxpdXEfcgq1A==,0.26,0
VsOEESQNlzhb2KCBWwN06Q==,y1d+XhGgpqRO6KY656/hAQ==,0.305,1
0hjldZOeNScGFbeeisdwFg==,sEydYwcSMObxK/RJo2lBog==,0.305,1
WjboJsSfaFW16fZRKi7oUw==,sa2Qy9p+lbNfEU5fz82nrg==,0.305,1
OjmaZF3IOBM6yqXso3V8jg==,mcofWG5V8asG5oQ6tlvdDQ==,0.35,1
iGWDfZq3Bc36ObPUmymAmw==,NIwUhvaSTztlC5S5UCMV3A==,0.35,1
Efy3U08w7ujnMNd+6TDa/A==,QMRBZBhBcz3B+kgqCls3zg==,0.26,0
s5Th6ah7Kakmr/BI0UC+UA==,goD5xq2fI2TtKy2pKU6zYA==,0.305,1
rLjvrR25cUQdu+b8Sr0r4g==,H4Qxya3dTrW0qwzbwNCLSA==,0.305,1
pnktkVnFRCk0t5W/vV9NEQ==,sjlNSIa1N2aS/GNQoRGndQ==,0.26,0
FQGI/Pn0M3jDoqHMyx1kww==,MKjneyCEbYoxuGB7MilIDw==,0.305,1
wTgbe+S7GnP0mXjoH1HOTA==,GycmREH6teDSqC/UEx0Vzw==,0.35,1
eqZmEkm4jBjfdkq/GcHT6w==,0fHUPT2nxwQ7DTMckZ2MvQ==,0.305,1
XLjKz9jmdEUIAO+EHsRSJg==,hBDHhzUGn86UEoz7G4s/xA==,0.305,1
lZFQqrje9MnL7GxxKJw8Eg==,Z5Tpd589IzfV8kyZ93+PZg==,0.35,1
YXD7DGHokNtQAUiVKbgB8g==,p65/Styk/8BzERH6xZW9cw==,0.305,1
ITaWlpp7dOeChIv1yKcpJg==,d7lL0+Qhs5SJjJpysbdiuA==,0.305,1
BO/JRHyeCg2hNVp++RP6xQ==,ZeJcA31HaWUAKq+txWrsWA==,0.305,1
afn35HdREnuAKyPp2lSH3Q==,0apNIKuftlnSPDak3cIs5g==,0.35,1
qSWUIJofOF1Gef2TjMcRnw==,jGUo6ZwMTB7Xk7ZaQ458OQ==,0.305,1
m2TqBFCBvGFrYdYLgX6alA==,YKRngM6OG8rYac2DVjzg8Q==,0.305,1
njDqTpONVA8wtZ6wBP+j0Q==,hynZj2MqEqXilGMsmPFKtw==,0.305,1
Am7Pg7pqg3Q030VVi9RxiQ==,sjSKc1yD022MULQHalxucQ==,0.305,1
M5hp6kmrUQFofnhJv06j1w==,1FiZ8WwKikXl1gmV7rxbQQ==,0.26,0
ses6U9ftc0qlNM64NKz6BA==,4cRs8llTivrvNRQRIUfkVw==,0.26,0
A0lcCVkbDpo6ZER1vtXbig==,hcOBuuXOnbuC3+KgdKgTmw==,0.305,1
TOYM5yKI6Eh9j03VirEAqA==,IoKhWtR9+F12Osu+GQpNvg==,0.26,0
OeL52dEgPYOpUoZ/TyXUBA==,9n+SCmfi8afU/KtDaSkexQ==,0.305,1
rdGr0nwhglrGdZYzxj/lDQ==,MP0Al0/Me0wMXVcGwgMYCw==,0.26,0
2r2389EOm5JIdZpXcYb75Q==,/3vRiSsdQvyISCfMMaAbug==,0.35,1
m8gNYKM5U+61+BBGYOPDpA==,qSp5IIEIKbtQQ2Gv6KgH4A==,0.305,1
jWC4wOKuL7c/97cKgV21tA==,d/jR5Rnf+vt8ZSGnuGQqkw==,0.305,1
1O/qcCFweRWuog4gN81cTA==,Mx4BgSx+p3F3wolXKUEw5w==,0.305,1
3nMr1DQxw5LMmnYElX35Yw==,ohNGaLfY8D56BCXmHtrrUQ==,0.35,1
lqYew+wQG10RY85sX+hgsQ==,4y1NLelB39b/L86J1nPKmg==,0.305,1
VejAIacNFFa5/JptwnMbZA==,QOk5Oq8ECveL+s7zTkuX6A==,0.26,0
JJ+ZbtMQR20OCeeQaTKduA==,9VaZnAsKUbn2JQmv8ecGRQ==,0.305,1
cVtRz1kw6PToMc0gvkxsZw==,3bphfSSaVmvkRI2h0CBJEA==,0.305,1
aF+/huVp2aq4G2VfuQ4ZnA==,YJCh25dNwo3hVp0QJmdsNQ==,0.405,1
LheASc2PQ6C+EymED+YMXQ==,b82lfahnmQ9UoQf4dACUiw==,0.305,1
wJcDzWk1gUyvQaiv8zXX/g==,AkPHG2kssB6YvO7ju/YFgQ==,0.305,1
W53JDBIrotBd/S51+j350g==,/Z+2uUcOveqWhFfULPcSpA==,0.305,1
qFsrj2tSHiOsmJlGX9GEZQ==,v6+6hp39bsQhkCgpkJJ1Eg==,0.305,1
FkDE/Wmn4a1SWdHFJyTpXw==,qv56b7UuF1ovjP3skjRHCQ==,0.305,1
NFUMIB2MmuAvhGTQg75lFQ==,I6zH3tUZEdEwymMbMjn26A==,0.305,1
oNJni0MOO/aS7bzjo1T8Aw==,EGD2vQvGkucThhIIIsTMtQ==,0.35,1
A3U7y7KzTYWCoS/dk2ilSg==,6UrDZ9OcdV5PhN2SfhEdEw==,0.305,1
ucw6ykZ5QK6XO4Z+fydDCA==,m/mFq+ArRDqHl+Inm9Eeug==,0.35,1
HaOu72z8sazbjX0BxKqVVw==,+zs/NSra08Qrz/c2dFWrFg==,0.35,1
aFkdoMvQLjrlCtf2K9ZDng==,odk6z/YffS4eVGhoo/9bUA==,0.305,1
uLoPlmged4xizGK8jat93g==,YiNmwL7GjccL/4bZ2B3Q+w==,0.305,1
3HEjByTgeCsX65NK6/7qrA==,TNMTm5K0/pv9xvQSnvm0aw==,0.305,1
iIGSLmWVNLVGHpcyPiXvPA==,JDXQn+mgzlJlfz8ldX7iTQ==,0.305,1
E+IcYzhhVF0eDjRK7NmnOg==,sHgfic95HQqJMKnJp8eVLg==,0.305,1
08718+yTUIrO8QUF+slIHQ==,6Gzp4acRfdEfQ+px09rfaQ==,0.305,1
x93NPskGF4VBcn20L7NYVQ==,k1xOE3nSBdY+cPc1W3Keyw==,0.305,1
VyHclMBD/HVsRtpTfxv49Q==,AupEq9Q2RQyU2mFa5mVdMQ==,0.305,1
exD1ad4kvWHfnZjqOmgIBQ==,qzdJswiSsVXPj6fjbZwMIA==,0.26,0
u6CR7kj70jwytQkIFJHG0A==,jinqTD6deuMIcU+jmfantg==,0.35,1
4+WPQ/vN8Z/AjDJ5RQuHKg==,qjZNf8rwIGt/rbCx2BI6eg==,0.305,1
O5F68NU7tfcKsfrrpbhLwA==,85IYmUA3bswnxD34LIbzIA==,0.305,1
3geMSbAseyNCL+lQbHXhIg==,TCTflCXtxt5qedr/V9JNqw==,0.305,1
3KsFJ8expy52zFvJprG5BQ==,Ogt5LVd5MYV+S1xI2t6OYw==,0.305,1
w5JNjxqIDyjB5VVPWGcS7w==,P6ALAVOeMHkYDdH9JMpgew==,0.305,1
Zbvfm3sDj8AawOA6tj5n+g==,X0qA2ABFasoTAOwdiyF1/g==,0.26,0
hoFJFGB53w3ggwCAcW7F0A==,lJ7Veh8nSbblYlxqFg9xfw==,0.305,1
UnpnD15YsqZ448QHHVxxUA==,aJRsJ/HYHN/Wi7p2+6oAJA==,0.305,1
iFPf0/DGGJULZP1NCzeNEQ==,fWdbIi6BAa5JV25YRnVsbg==,0.305,1
c3+QE1krm6ZaiCul7OUkOQ==,9NrSsWPSDbyNCl4bjXBbaQ==,0.305,1
NnCZOra8DEU+gnJv6RIykw==,GgGHD3aTOWPH3m+01prujQ==,0.305,1
MbOWSm3Xorrq4IAvrjjJEw==,Y1xvuZfnQvvPuBnT6KBRFw==,0.35,1
NB0wqFF4PuDVwXd2+2hV9Q==,WupqN8k27NJWpDdoiNMu8A==,0.35,1
t3newhV/sZ5/g9KDvNwGyQ==,byyXf7xK30JWmfAT9xY+ug==,0.305,1
AliDc7D4bdRRNfiijGjNYA==,IurEU8NA1tyxulj2FTISpQ==,0.305,1
ZLdXK8UuT0bEIzeAOo4Nng==,tln+HbH+K4uX2ymy/TYDAg==,0.26,0
CSo/3H02yqDsXjpIazJp2Q==,bLl019ticXmAultQqryMVQ==,0.26,0
D4ufFuCiq4/V0EdZzjauDA==,w0EEkhqawFIeVmQSYRvkOg==,0.26,0
Rx6KcHY/dNfpqEGitMYCkA==,645jErVZvkb15/sTVaI3Hw==,0.305,1
GDU9wCWx7w+/GK5WB0lCvw==,eHE8JQq1ujLtwPIBDeECoQ==,0.305,1
NEufAT1peFT9q/eK2p1N2Q==,JTVR+WLnyMS0qzeGMgTr2g==,0.305,1
Lbqz00IMsMUQ/g+RoIArZA==,xoo29To8eejr3v0o59uZgg==,0.305,1
Eqg+IHeEsQ4wIn08ufaP4Q==,89Eq5ujFX5VK3wxwd5aHvw==,0.305,1
KRK5i8P47CALRKwlMGuFxg==,oApNhA0fagiWz4Up4HvB0Q==,0.26,0
CO2mAGIfEuXF/0zEmI30+g==,xlCKJPrcQIRdrpWdBQSjnQ==,0.26,0
EISk9zKmN8rMkUcSpqdCVA==,OelmzkixA5kXHW+imHj4dQ==,0.26,0
BIdd7Rd3MmJu8NolCB8RGQ==,J+MxrcMQvj7aC8orHA53/Q==,0.305,1
iIoZTOsSoEecGxtqDwToFQ==,s4EVQ4q8YuWEa1zWlvvbwA==,0.305,1
D8rGE7tJapOvT8f24QnCmw==,qtM0f5q+40PL09L+uNJxHg==,0.305,1
NDJuqPp1ilMu4hrEahuChA==,vIxdeh0ktFzICjBQRnPwqg==,0.26,0
/Na26w8Cc2EZRyeUhgZlTw==,NpCEP5MOh7Mq0VWsD77CAQ==,0.305,1
GPNR+XJWaZuv6uvvZKrU1Q==,0VDpglXmttDQZxs8fBNB+A==,0.305,1
1g19R6sG0HHBQQdZp0MTSw==,EWw0iT2QAj0HoiriZtNaTQ==,0.305,1
vyZLbH22FyL9zt9YxqO/1g==,/wGAOiAvzy0oDQHbB7/CZw==,0.305,1
n9jxXxTwo2rNZzaPIrsiuQ==,tejexNaFoTrLTCm6FymG7g==,0.305,1
v42qkNbobJ5Nli7fRtaobg==,EDCD9/Wt7BQ9oNCfTeAvTw==,0.35,1
8eT3Q4bb0RfCkO8dlqFtVQ==,NHeC6Nw96RxNM1tO7ZSHyQ==,0.305,1
n7RIxM6Pcgn3gwtrUwT+Vw==,XLW3Hjpp58w6uSMN7WEJPg==,0.26,0
7HdWcaMlhFBUbxvK7UKW1g==,NR+GRj2NX/fQNSqErmAFZQ==,0.305,1
7sAE7uHNGXXt/pWYRrsXrQ==,HnrBUtJjt2jBpnASENnXdQ==,0.305,1
AtkWofPgaG0pRoibgO3A9g==,Kg5dZSLtYZj6ygT8vJrPEw==,0.305,1
mNthGq30U8jXV493TTguyw==,PjjdT4GNDN6QKenigoHKDg==,0.35,1
3rmM4JBQ67QLlLzuD7kp8Q==,VkzKynSW8fXIr8TJctFtlA==,0.305,1
53yCOUdVS+IZRRYs32Ve5Q==,leYQr2rhghlG6qwTAuo6dw==,0.35,1
Q7dAgHk6j2QLPLmuuqC7ZA==,ecjGUJ9zhCZm9dTsjfdEWA==,0.305,1
AleszaVas3xpgn1zPVHZ4Q==,xE5SXWcUijLXPwwv/M9Akw==,0.26,0
UvOhZhwFdFwm6QCeG2nsMw==,95oUFY6WtppOuaZOh8++pQ==,0.26,0
HcinVv3/ZDZSXKYpgyI8pg==,bKuuPPvyA8fIi9FC3GrcvA==,0.305,1
GNh6rhiAPBMbZGuUkYf1kw==,eLhyBoFl3oH5LjKssdF2iQ==,0.305,1
2gYhV8wMTq2zPNLIIJ/Irg==,ml/zD5UHTDshnfG6M/rt6Q==,0.305,1
gMEURrzrvnvWepsGL1VahA==,Qrt8US7UjA2jM8p6jUzKTQ==,0.305,1
hVriemX+bHn0t9kyWBPvgQ==,EvDFCKVotEvufy4w9et8ig==,0.305,1
vmuLqxZWSW2naA/PyPseZw==,DArWQ4KzcetgTi57cL6K8w==,0.26,0
21rZYUYpVlLO8fCausvc/g==,yOMri9I3Y00sZzvblJtKQw==,0.305,1
3XMwtOtWjYLgjTMhqRqtEg==,yJrbE3WYx0a3jpSbGaWEWA==,0.305,1
Jrbw3ql0zSfAXYXRHQWkMw==,+QEWK1E/D1Dige5NlIdV/w==,0.26,0
chYuAnxNZQLTWEyRJjJL5w==,glCU6hZf3B7Y5LtneyFz+g==,0.305,1
ZznsjNMBmccmu0ikRafJFA==,MfdpHmwdZTzXdlV78gAcmA==,0.305,1
